row_id,tweet,etiket
Row1598,middle east eye ankara s 400 suriyeli kürtler halkbank sorunlar olsa abd türkiye stratejik ortaklığı onurlandırmaya yönelecek washington kaynakları biden ın hiçbir sorunun türkiye ilişkilerin önüne geçmesine izin vermeyeceğini belirtiyor,hiçbiri
Row1614,suriyeli geri dönüşüm işçisine yapılan korkunç ırkçı saldırıyı kınıyoruz olayın takipçisiyiz,hiçbiri
Row1634,yer antalya 1 bir kamyonet kağıt toplayan suriyeli bir gencin motosikletine çarpıyor 2 kamyonettekiler inip genci taş sopalarla linç ediyorlar 3 kamyonetle motosikletinin üzerinden geçiyorlar 4 motosikletinin römorkunu ateşe veriyorlar kötülük,hiçbiri
Row1639,hırvatistan mültecileri taşıyan araç devrildi 4 ölü 28 yaralı rudaw ın haberine göre hırvatistan suriyeli mültecileri taşıyan aracın devrilmesi sonucu 4 mülteci öldü 24 mülteci yaralandı,hiçbiri
Row1664,ömer b 18 yönetimindeki 07 bvr 49 plakalı kamyonet yabancı uyruklu gencin motosikletine çarptı kaza sonrası araçtan inen ömer b ali r haktan ç çıkan tartışmanın ardından suriyeli genci yumruk taş sopa darbetti,hiçbiri
Row1671,5 milyon suriyeli göçmen,hiçbiri
Row1682,uluslararası af örgütü raporu lübnan gözaltına alınan suriyeli sığınmacılar işkence gördü,hiçbiri
Row1723,uluslararası af örgütü nün raporu lübnan terör suçlamasıyla gözaltına alınan 4 ü çocuk 26 suriyeli sığınmacının işkence gördüğünü ortaya çıkardı gözaltına alınanlar metal çubuklarla dövüldüklerini baş aşağı tutularak sorguya çekildiklerini anlattı al jazeera,hiçbiri
Row1726,suriyeli çocuklar dahil olmak üzere dezavantajlı çocuklara ulaşmak özellikle pandemi döneminde onların yalnız unutulmuş hissetmemesi adına önemli kizilay gençlik çalışanı suna kaya program japonya unicef in diğer bağışçıları tarafından desteklenmektedir,hiçbiri
Row1727,sıradaki merkez bankası başkanının suriyeli sığıntı olma ihtimali yok denilecek kadar denilecek kadar değil,nefret
Row1746,suriyeli gence dönük antalya daki ırkçı şiddet ayininin görüntüleri çıktı,hiçbiri
Row1806,somali li ibrahim in endonezya lı ahmed in arakanlı ayşe nin suriyeli yetimlerin dünya mazlumlarının dua sını almış adamı yetimin engellinin yaşlının duasını almış adamı böğulun,hiçbiri
Row1822,suriyeli alim merhum muhammed said ramazan el buti bediüzzaman ın sözleri vicdanlara tesir ediyor bediüzzaman saidnursi 23mart,hiçbiri
Row1887,aralarında türkiye nin muhaliflerden oluşturduğu sultan murad grubunun paralı askerlerinin bulunduğu 120 suriyeli savaşçının son günlerde libya dan suriye ye döndüğünü yazdı,hiçbiri
Row1888,akp hükumeti libya hafter e karşı savaşmak üzere gönderdiği suriyeli muhalif savaşçıları geri taşımaya başladı ancak afrin bulunan bir grup suriyeli muhalife aylık 500 dolar maaşla türkiye ye gitmek üzere hazırlanmaları söylendi,hiçbiri
Row1892,suriyeli muhalifler şam toplanıyor ydh yakın doğu haber,hiçbiri
Row1899,bilimsel çalışmalar suriyeli mültecilerin türkiye deki suç oranını artırmadığını gösteriyor yükselen mülteci karşıtlığına karşı önemli veriler,hiçbiri
Row1934,hocam ökçü demek ölçü evet ölçü hayır hocam kitapta şurada yazıyor okçu suriyeli öğrenciler tatlı türkçe konuşuyor,hiçbiri
Row2001,suriye nin içinde bulunduğu durumu sınırda olup bitenleri gündeme dair önemli konuları suriyeli kürt siyasetçiler rojevasuriyê suriye gündemi programında konuşuyoruz rojeva suriyê mehmet baki nin sunumuyla bugün saat 18 25 te trtkurditv olacak,hiçbiri
Row2015,önce araçla çarptılar sonra darp ettiler suriyeli atık kağıt toplayan gencin durumu ağır motosikleti yakıldı,hiçbiri
Row2028,ben aynı soruyu çalıştığım yerde suriyeli den afgan dan hele hele arnavutlar dan sürekli duyuyorum ben erdoğan a dümdüz gidiyorum sevmediğimi biliyorlar,hiçbiri
Row2029,hastaneye kaldırılan suriyeli mülteci h s nin sağlık durumunun iyi olduğu öğrenilirken malatya valiliği nin web sayfasında intihar girişimi ilgili açıklama görülmedi,hiçbiri
Row2030,malatya daki geçici geri gönderme merkezinde intihar girişimi malatya olay malatya haber sitelerinde yer alan bilgilere göre kentteki geçici geri gönderme merkezinde zorla tutulan 28 yaşındaki suriyeli mülteci h s geçtiğimiz cuma günü intihar girişiminde bulundu,hiçbiri
Row2031,akp libya taşıdığı suriyeli savaşçıları türkiye ye getiriyor,hiçbiri
Row2038,yaşayan suriyeli dugan suriye küçük yaşta evlilik yasaldır,hiçbiri
Row2050,suriyeli bir yerde yanlış bir söylese boy boy haberlerini görürdünüz vahşet olunca duyamıyorsunuz,hiçbiri
Row2057,suriyeli mültecilere olsak asla ülkemizi terk etmezdik diyenler ufak bir fırsat bulduğunda ülkeden kaçmak isteyenler aynı kişiler,hiçbiri
Row2084,geçimini kâğıt toplayarak sağlayan suriyeli gence antalya ırkçı saldırı,hiçbiri
Row2087,esad zulmü sürüyor halep te binlerce suriyeli hastanesiz kaldı,hiçbiri
Row2110,suriyeli gence felaketi yaşattılar,hiçbiri
Row2143,suriyeli falan sansalarda sınır dışı kalsam keşke,hiçbiri
Row2168,büyükelçi dr m mustafa göksu dün cbşk yatırım ofisi suriye muhalefetinin doha büyükelçiliği ain alsharq düşünce kuruluşu işbirliğiyle düzenlenen suriyeli türkiye ye yatırım imkanlarını konu alan video konferansta şeref konuğu olarak hitapta bulunmuştur,hiçbiri
Row2217,antalya 3 kişi hurda kağıt toplayan suriye mülteci genci darbetti motosikletini kamyonetle ezdikten sonra yaktı 30 yaşlarındaki suriyeli genç atatürk devlet hastanesi kaldırırken durumunun ağır olduğu öğrenildi,hiçbiri
Row2221,suriyeli bir öğrenci var ona vurmuş vuran öğrenciyi uyarıp özür dilemesini sağladım kadar mutlu olduysa artık tenefüs odama gelip bana sarılıp seni seviyorum diyor bazen küçücük sebeplerle büyük sevilebilirsiniz onun büyük bir şeydir,hiçbiri
Row2255,sanayileri 300 liraya suriyeli çocuk işçi çalıştırmakla dönüyor bedava iş gücü bulmuşlar yardım etmiyorlar arada bir işgücü sağlıklı olsun milletin homojenliği korunsun sağlık hizmeti veriyorlardır insanların üstüne oynuyor,hiçbiri
Row2326,antalya 3 kişi hurda kağıt toplayan suriyeli bir genci dövüyor motosikletini yakıyor tek bildiğim şiddet şiddeti doğurur ayrımcılık nefret kişiyi yüceltir iyi şeyler kazandırır sadece insan olarak bakabilsek mutlu suriyelilerkardesimiz,hiçbiri
Row2343,sırf suriyeli dövüp üstünden araçla geçip ateşe vermek bir nefret abi sevmiyor olabilirsiniz kimseyi sevmek zorunda değilsiniz insan olmak başka başka iliklerime kadar ırkçılığınızdan nefret ettim,hiçbiri
Row2344,suriyeli sığınmacılar üzerinden gerçekleştirilen etnik temizlik stratejik göç mühendisliği suriye nin kuzeyinde bir pkkistan yerleştirilerek türkiye nin bir iç savaşa sürüklenmek örtülü bir istila demografik değişime uğrayışını,hiçbiri
Row2368,suriyeli komşularım bana sürekli pişirdikleri yemeklerden getiriyorlar suriye yemekleri lezzetliymiş hatta kahvaltı bile getiriyorlar inanılmaz bir durum,hiçbiri
Row2411,olay yerinden bildiriyormuş yazıyorum aylar sonra ilk suriyeli gördüm bunu yazmazsam olmaz gün katlanabiliyorsunuz,nefret
Row2425,ın düzenlediği göç sınır çalıştayında adıyaman üniv üyesi sn doç dr nazife karadağ kendisi bizzat suriyeli öğrencilere sınavları geçmeleri kolaylıklar sağladığını anlattı durum fetö nun istediği öğrencilere sınav sorularını vermesinden farkı var suleymansoylu,hiçbiri
Row2428,kimse yokmu bursa dan suriyeli varmı,hiçbiri
Row2439,açlık çaresizlik evsiz barkasız yağmur su baskınında olan çadırlar yıkıldı adeta bir çamur deryasına döndü suriyeli muhacirler yaşlı ihtiyar kadın çocuklar diyanet vakfı gönüllüleri,hiçbiri
Row2486,ara kadar vicdansiz olduk antalya hurda toplayan suriyeli genci darbettiler hurda kağıt toplayan suriye uyruklu genç 3 kişinin saldırısı sonucu darbedildi,hiçbiri
Row2526,katil esad hastaneyi vurdu binlerce suriyeli perişan,hiçbiri
Row2596,suriyeli sivilleri korumadaki küresel başarısızlığın lanet olası bir iddianamesi çocukları okulları bombalanmadan önce yaklaşan saldırılar konusunda uyarmak bir erken uyarı sistemi oluşturmak çalışmalar sürüyor,hiçbiri
Row2627,suriye halkına uygulanan dehşetlerin gerçekliği hakkında hala şüpheleriniz varsa zaman izlemeniz gerekir 10 yıldır dünya suriyeli çocukların kasıtlı olarak hedef alınmasını izliyor,hiçbiri
Row2684,lübnan güvenlik güçleri esad hapishanelerinde kullanılan işkence tekniklerini kullanarak tutuklanan suriyeli mültecilere karşı şok edici ihlaller gerçekleştirdi yeni af raporu,hiçbiri
Row2703,habere kadar üzüldüm suriyeli nefretini körükleyen faşizan kafaların hepsine yazıklar olsun,hiçbiri
Row2712,italyalı fransız fransalı arap arabistanlı temel türkiyeli suriyeli suriyeli,hiçbiri
Row2728,kağıt toplayıcısı suriyeli genci öldüresiye dövdüler motosikletini yaktılar,hiçbiri
Row2769,arada suriyeli çocuklara üzülme sebebim müslüman çocuklar olmaları değil sadece çocuk olmaları godomanların aptal savaşlarında heba oluyor hayatları,hiçbiri
Row2777,suriyeli hrıstiyan araplar bizanslıları unflayıp din değiştirmişler,hiçbiri
Row2805,ben sınanmış bir kalbin sahibiyim mülteci kampında yaşayan suriyeli bir kadın kendi evinden tek kalan ailesinin fotoğrafını gösteriyor kendisi sağdaki mültecilik bir tercih değil zorunluluktur,hiçbiri
Row2840,suriyeli aile içi altın dolu çantayı sahibine teslim etti,hiçbiri
Row2943,tivitır entelektüelliği bir olgu var yeterince bilmediğimiz öğrenme gereği hissetmediğimiz olaylar üzerinden ahkam kesiyoruz mesela olayda elemanı suriyeli olduğu değil motosikletlerine çarptığı dövüyorlar arkadaş hakikatin bir önemi yok,hiçbiri
Row2948,antalya nın muratpaşa ilçesinde atık kağıtları toplayan suriyeli göçmen çocuğu dört kişi dövüp arabasını yakmışlar üzüldüm,hiçbiri
Row2986,şunu açık net görüyorum diyanete olmadık hakaretler edenler soylucu patates soğancı eytci berat albayrağa saldıranlar rahip suriyeli olayında zaman bir sebep bulup oy yok diyenler boynukalın hocayı destekliyormuş rol yapıyor yilmazgul35351,hiçbiri
Row2994,peder 1 ay önce 2 3 yildir calisan suriyeli cocugu cikarmak zorunda kaldi devlet yardimi bir yere kadar kadar böyle insanlari tikayacaklar merak ediyorum,hiçbiri
Row3056,suriyeli çocukları zorla dilendiren çeteye operasyon,hiçbiri
Row3057,kağıt toplayarak geçimini sağlamaya çalışan suriyeli bir genci dövüp motorunu ezdikten sonra yakmışlar görüntüleri göstermeyi insan hakkı ihlali saydığım haberi paylaşmıyorum mülteci göçmen düşmanlığı yetti artık sevmiyorsunuz multecihaklari,hiçbiri
Row3077,kapılarımızı ukrayna açalım suriyeli kardeşlerimizi aldıysak ukraynalı kardeşlerimize alalım,hiçbiri
Row3110,kaza yapmışlar sonra tartışma çıkınca adamı dövmüşler motorunu ezmişler suriyeli olmasıyla hiçbir alakası yok olayın,hiçbiri
Row3128,suriyeli ahmet 17,hiçbiri
Row3147,türkiye sokaktan geçerken ona buna saldıran bir ton manyak var zevkine öldüreninden işkence edenine kadar haberde içeriğinde saldırının ırkçı saiklerle yapıldığına dair bir emare yok saldırıya uğrayan suriyeli olunca hemen ırkçılık diyorlar,hiçbiri
Row3154,antalya saldiri kağıt toplayan suriyeli genci dövüp motosikletinin üzerinden kamyonetle geçtiler ardından ateşe verdiler şüphelilerin ömer b ali r haktan ç olduğunu belirlendi saldırganların 2 si yakalandı suriyeli gencin durumu ağır,hiçbiri
Row3157,saldırının ırkçı motivasyonla yapıldığı belli değil öyle olsa bile kimsenin türkiye ırkçılık yok bir iddiası yok yapılan kamuoyu araştırmaları suriyeli sığınmacılara yönelik tepkilerin ağırlıklı olarak ekonomik güvenlik kaygılarından kaynaklandığını gösteriyor,hiçbiri
Row3181,şöyle güzel programları dinlemeyi özledim kamerun ni okuyan kırmızılı çocuk suriyeli muhammed z kuşağı deyip geçmeyelim necip fazıl kısakürek anadolu hatip lisesi talebeleri ahmethama halidabdo1,hiçbiri
Row3186,suriye yi kurtarma planlarının kabul edilemez bir sonucu bütün bunların sorumlusu multecimedyasi kağıt toplayan suriyeli genci dövüp motosikletinin üzerinden kamyonetle geçtiler ardından ateşe verdiler,hiçbiri
Row3210,sırf suriyeli bir insana eziyet etmeyi kendinizde hak göremezsiniz manyak mısınız hassas davranmanız gerekir vatanından yurdundan uzaklar sonuçta,hiçbiri
Row3244,esenyurttaki suriyeli arkadaşım tarık el bahri nin evi,hiçbiri
Row3255,suriyeli genci ateşe vererek öldürünler ebediyen cehennem ateşinde yanmaktan kurtulacaklar allah hiçbir mazlumun hakkını ahını yerde bırakmaz,hiçbiri
Row3274,göçmenlere dönük ırkçı politikalar acı sonuçlar yaratmaya devam ediyor antalya 3 kişinin kağıt atık işçisi suriyeli bir genci darbedip motosikletini yaktığı anlara ilişkin görüntüler ortaya çıktı irkçılığa karşı emekçilerin halkların kardeşliğini savunmaya devam edeceğiz,hiçbiri
Row3294,halen çözüm sürecinden halen çıkamamış altan tan kürtçe resmi dil olsun bölgesel yönetim gelsin diyor peki 6 7 milyon suriyeli var onlarda aynısını isterse bizim yapmamız lazım diğer etnik gurupları saymıyorum bile hulki hoca gereken cevabı herkeze vermiştir,hiçbiri
Row3301,insanları suriyeli suriyeli hedef göstermeyin lütfen sonra suça ortak olursunuz kötülerine,hiçbiri
Row3314,suriyeli mültecilerini 3 bir ülkeye yollamak istiyormuş mesela türkiye demiş ülkede yer falan kalmazsa seve seve koltuğumu verebilirim,hiçbiri
Row3329,olayda ülkeyi terketmeyi düşünen gençliğe hitabeden nasibini almamış dejenere gençliğin vatanını satan suriyeli araplardan aşağı kalır yanı yoktur,nefret
Row3350,vatanin yoksa yoktur nice iraklı suriyeli doktor öğretmen esnafı türkiye sokaklarında kağıt toplayıp iş aradılar devletiminyanımdayım,hiçbiri
Row3411,bunun suçlusu hükümet temel muhalefetini suriyeli taşlamaya oturtan muhalif siyasetçilerdir nefret ırkçılık öldürür,hiçbiri
Row3434,fırtına sezin öney türkiye yapılan suriyeli mültecilere yönelik göçmen anlaşması nın 5 yıldönümünde güncellenmesi gereken konular var bunun üzerinde çalışılıyor ab türkiye ilgili başka hiçbir şeyle uğraşmak istemiyor yunanistan,hiçbiri
Row3490,suriyeli mültecileri hedef gösteriyorsunuz koca koca adamlar kadınlar birde kusura bakın bok gibisiniz,saldırgan
Row1906,yıllardan beri milletçe neyin mücadelesini verdik yıllardan beri bize attıkları ermeni soykırımı iftirasını yok etmek neler neler yaptık ermeni soykırımı iddiası ülkenin milli meselesidir iddiayı savunan herkes delidir canankaftancıoğlu,nefret
Row1954,ermeni savunması olmasın biristanbulsavunması,hiçbiri
Row1968,ölünüzü dirinizi gün birinizi bir gün hepinizi canan kaftancıoğlu kodese tıkamayı bilir devlet inancına kin kus cumhurbaşkanına hakaret et terörü öv savun ermeni soykırımı sonra devlet kulağından tutunca bağır çağır hadi ordan 4 1 domuz yiyici,nefret
Row1972,ermeni ezelden ebede düşman ülke yunan türk yemeklerini çalıp sosyal medya hesaplarında yayın yapıyorlar birde havlusuyla ermeni yazan havluyu yayın yapıyor türk topraklarında neyin pesindesin göt kadar ülkenin göt insanları,nefret
Row1998,ermeni soykırımı yapıldı diyen karaktersiz i savunanlar hangi ülkede yasamaktasiniz,saldırgan
Row2046,kendisi pkk destekçisidir canan kaftancıoğlu ceza normal hele ermeni soykırımı taraftarlığını filan anlatmıyorum bile,hiçbiri
Row2052,ermenistanın ermeni soykırımını tarihi belgeleri raporlarıyla tartışmak türkiyenin açık oturum teklifine sessiz kaldığını arşivleri incelemek isteyen aa muhabirini reddettiğini bilecek kadar tarih bilgimiz var şükür,hiçbiri
Row2103,öncelikle benim sayfamda yazmak istiyorsanız atatürk ü büyük yazacaksınız cumhuriyet i sonra gireceksiniz sayfasına araştıracaksınız 23 nisan a gönderme yaparak ermeni yalanlarını sözde katliamı anan gebertilen teröristleri anan savunan birinden bahsediyorsunuz,nefret
Row2119,eeee hdp sıçtığınızın resmidir şimdi neyi savunacaksınız terörist ermeni tohumları annelerleberaberizyasen,nefret
Row2151,canan kaftancıoğlu nu savunup destekliyorsa ermeni sevicisidir ermeni soykırımını destekliyor demektir bir didem soydan bakış açısıdır,nefret
